elapsed_s,phase,cpu_millicores
0.1,rampup,4.0
5.2,rampup,4.0
10.3,rampup,4.0
15.4,rampup,4.0
20.5,rampup,4.0
25.6,rampup,403.0
30.7,rampup,403.0
35.8,rampup,403.0
40.9,sustained,991.0
46.0,sustained,991.0
51.1,sustained,992.0
56.2,sustained,992.0
61.3,sustained,992.0
66.4,sustained,899.0
71.6,sustained,899.0
76.7,sustained,899.0
81.8,sustained,899.0
86.9,sustained,899.0
92.0,sustained,899.0
