elapsed_s,phase,cpu_millicores
0.1,rampup,4.0
5.2,rampup,4.0
10.3,rampup,4.0
15.4,rampup,4.0
20.5,rampup,4.0
25.7,rampup,845.0
30.8,rampup,845.0
35.9,rampup,845.0
41.0,sustained,978.0
46.1,sustained,978.0
51.2,sustained,978.0
56.3,sustained,991.0
61.4,sustained,991.0
66.5,sustained,991.0
71.6,sustained,973.0
76.7,sustained,973.0
81.8,sustained,973.0
86.9,sustained,5.0
92.0,sustained,5.0
