elapsed_s,phase,cpu_millicores
0.1,rampup,0.0
5.3,rampup,0.0
10.4,rampup,0.0
15.5,rampup,0.0
20.7,rampup,0.0
25.8,rampup,0.0
31.0,rampup,0.0
36.1,rampup,0.0
41.2,rampup,0.0
46.4,rampup,0.0
51.5,rampup,0.0
56.6,rampup,0.0
61.7,rampup,0.0
66.8,rampup,0.0
71.9,rampup,0.0
77.0,rampup,0.0
82.1,rampup,0.0
87.2,rampup,0.0
92.3,rampup,0.0
97.4,rampup,0.0
102.5,rampup,0.0
107.6,rampup,0.0
112.7,rampup,0.0
117.8,rampup,0.0
122.9,rampup,0.0
128.0,rampup,0.0
133.1,rampup,0.0
138.2,rampup,0.0
143.3,rampup,0.0
148.4,rampup,0.0
153.5,rampup,0.0
158.6,rampup,0.0
163.7,rampup,0.0
168.8,rampup,0.0
173.9,rampup,0.0
179.0,rampup,0.0
184.1,rampup,0.0
189.2,rampup,0.0
194.3,rampup,0.0
199.4,rampup,0.0
204.5,rampup,0.0
209.6,rampup,0.0
214.7,rampup,0.0
219.8,rampup,0.0
224.9,rampup,0.0
230.0,rampup,0.0
235.1,rampup,0.0
240.2,rampup,0.0
245.3,rampup,0.0
250.4,rampup,0.0
255.5,rampup,0.0
260.6,rampup,0.0
265.7,rampup,0.0
270.8,rampup,0.0
275.9,rampup,0.0
281.0,rampup,0.0
286.1,rampup,0.0
291.2,rampup,0.0
296.3,rampup,0.0
301.4,rampup,0.0
306.5,rampup,0.0
311.6,rampup,0.0
316.8,rampup,0.0
321.9,rampup,0.0
327.0,rampup,0.0
332.1,rampup,0.0
337.2,rampup,0.0
342.3,rampup,0.0
347.4,rampup,0.0
352.5,rampup,0.0
357.6,rampup,0.0
362.7,rampup,0.0
367.8,rampup,0.0
372.9,rampup,0.0
378.0,rampup,0.0
383.1,rampup,0.0
388.2,rampup,0.0
393.3,rampup,0.0
398.4,rampup,0.0
403.5,rampup,0.0
408.6,rampup,0.0
413.7,rampup,0.0
418.8,rampup,0.0
423.9,rampup,0.0
429.0,rampup,0.0
434.1,rampup,0.0
439.2,rampup,0.0
444.3,rampup,0.0
449.4,rampup,0.0
454.5,rampup,0.0
459.6,rampup,0.0
464.7,rampup,0.0
469.8,rampup,0.0
474.9,rampup,0.0
480.0,rampup,0.0
485.1,sustained,0.0
490.2,sustained,0.0
495.3,sustained,0.0
500.4,sustained,0.0
505.5,sustained,0.0
510.6,sustained,0.0
515.7,sustained,0.0
520.8,sustained,0.0
525.9,sustained,0.0
531.0,sustained,0.0
536.1,sustained,0.0
541.2,sustained,0.0
546.3,sustained,0.0
551.4,sustained,0.0
556.5,sustained,0.0
561.6,sustained,0.0
566.7,sustained,0.0
571.8,sustained,0.0
576.9,sustained,0.0
582.0,sustained,0.0
587.1,sustained,0.0
592.2,sustained,0.0
597.3,sustained,0.0
602.4,sustained,0.0
607.5,sustained,0.0
612.6,sustained,0.0
617.7,sustained,0.0
622.8,sustained,0.0
627.9,sustained,0.0
633.0,sustained,0.0
638.1,sustained,0.0
643.2,sustained,0.0
648.3,sustained,0.0
653.4,sustained,0.0
658.5,sustained,0.0
663.6,sustained,0.0
668.7,sustained,0.0
673.8,sustained,0.0
678.9,sustained,0.0
684.0,sustained,0.0
689.1,sustained,0.0
694.2,sustained,0.0
699.3,sustained,0.0
704.4,sustained,0.0
709.5,sustained,0.0
714.6,sustained,0.0
719.7,sustained,0.0
724.8,sustained,0.0
729.9,sustained,0.0
735.0,sustained,0.0
740.2,sustained,0.0
745.3,sustained,0.0
750.4,sustained,0.0
755.5,sustained,0.0
760.6,sustained,0.0
765.7,sustained,0.0
770.8,sustained,0.0
775.9,sustained,0.0
781.0,sustained,0.0
786.1,sustained,0.0
791.2,sustained,0.0
796.3,sustained,0.0
801.4,sustained,0.0
806.5,sustained,0.0
811.6,sustained,0.0
816.7,sustained,0.0
821.8,sustained,0.0
826.9,sustained,0.0
832.0,sustained,0.0
837.1,sustained,0.0
842.2,sustained,0.0
847.3,sustained,0.0
852.4,sustained,0.0
857.5,sustained,0.0
862.6,sustained,0.0
867.7,sustained,0.0
872.8,sustained,0.0
877.9,sustained,0.0
883.0,sustained,0.0
888.1,sustained,0.0
893.2,sustained,0.0
898.3,sustained,0.0
903.4,sustained,0.0
908.5,sustained,0.0
913.6,sustained,0.0
918.7,sustained,0.0
923.8,sustained,0.0
928.9,sustained,0.0
934.0,sustained,0.0
939.1,sustained,0.0
944.2,sustained,0.0
949.3,sustained,0.0
954.4,sustained,0.0
959.5,sustained,0.0
964.6,sustained,0.0
969.7,sustained,0.0
974.8,sustained,0.0
979.9,sustained,0.0
985.0,sustained,0.0
990.1,sustained,0.0
995.2,sustained,0.0
1000.3,sustained,0.0
1005.4,sustained,0.0
1010.5,sustained,0.0
1015.6,sustained,0.0
1020.7,sustained,0.0
1025.8,sustained,0.0
