elapsed_s,phase,cpu_millicores
0.1,rampup,0.0
5.3,rampup,0.0
10.4,rampup,0.0
15.5,rampup,0.0
20.7,rampup,0.0
25.8,rampup,0.0
30.9,rampup,0.0
36.0,rampup,0.0
41.1,rampup,0.0
46.2,rampup,0.0
51.3,rampup,0.0
56.4,rampup,0.0
61.5,rampup,0.0
66.6,rampup,0.0
71.7,rampup,0.0
76.8,rampup,0.0
81.9,rampup,0.0
87.0,rampup,0.0
92.1,rampup,0.0
97.2,rampup,0.0
102.4,rampup,0.0
107.5,rampup,0.0
112.6,rampup,0.0
117.7,rampup,0.0
122.8,rampup,0.0
127.9,rampup,0.0
133.0,rampup,0.0
138.1,rampup,0.0
143.2,rampup,0.0
148.3,rampup,0.0
153.4,rampup,0.0
158.5,rampup,0.0
163.6,rampup,0.0
168.7,rampup,0.0
173.8,rampup,0.0
178.9,rampup,0.0
184.0,rampup,0.0
189.1,rampup,0.0
194.2,rampup,0.0
199.3,rampup,0.0
204.4,rampup,0.0
209.5,rampup,0.0
214.6,rampup,0.0
219.7,rampup,0.0
224.8,rampup,0.0
229.9,rampup,0.0
235.0,rampup,0.0
240.1,rampup,0.0
245.2,rampup,0.0
250.3,rampup,0.0
255.4,rampup,0.0
260.5,rampup,0.0
265.6,rampup,0.0
270.7,rampup,0.0
275.8,rampup,0.0
280.9,rampup,0.0
286.0,rampup,0.0
291.1,rampup,0.0
296.2,rampup,0.0
301.3,rampup,0.0
306.4,rampup,0.0
311.5,rampup,0.0
316.6,rampup,0.0
321.7,rampup,0.0
326.8,rampup,0.0
331.9,rampup,0.0
337.0,rampup,0.0
342.1,rampup,0.0
347.2,rampup,0.0
352.3,rampup,0.0
357.4,rampup,0.0
362.5,rampup,0.0
367.6,rampup,0.0
372.7,rampup,0.0
377.8,rampup,0.0
382.9,rampup,0.0
388.0,rampup,0.0
393.1,rampup,0.0
398.2,rampup,0.0
403.3,rampup,0.0
408.4,rampup,0.0
413.5,rampup,0.0
418.6,rampup,0.0
423.7,rampup,0.0
428.8,rampup,0.0
433.9,rampup,0.0
439.0,rampup,0.0
444.1,rampup,0.0
449.2,rampup,0.0
454.3,rampup,0.0
459.4,rampup,0.0
464.5,rampup,0.0
469.6,rampup,0.0
474.7,rampup,0.0
479.8,rampup,0.0
484.9,sustained,0.0
490.0,sustained,0.0
495.1,sustained,0.0
500.2,sustained,0.0
505.3,sustained,0.0
510.5,sustained,0.0
515.5,sustained,0.0
520.6,sustained,0.0
525.7,sustained,0.0
530.9,sustained,0.0
536.0,sustained,0.0
541.1,sustained,0.0
546.2,sustained,0.0
551.3,sustained,0.0
556.4,sustained,0.0
561.5,sustained,0.0
566.6,sustained,0.0
571.7,sustained,0.0
576.8,sustained,0.0
581.9,sustained,0.0
587.0,sustained,0.0
592.1,sustained,0.0
597.2,sustained,0.0
602.3,sustained,0.0
607.4,sustained,0.0
612.5,sustained,0.0
617.6,sustained,0.0
622.7,sustained,0.0
627.8,sustained,0.0
632.9,sustained,0.0
638.0,sustained,0.0
643.1,sustained,0.0
648.2,sustained,0.0
653.3,sustained,0.0
658.4,sustained,0.0
663.5,sustained,0.0
668.6,sustained,0.0
673.7,sustained,0.0
678.8,sustained,0.0
683.9,sustained,0.0
689.0,sustained,0.0
694.1,sustained,0.0
699.2,sustained,0.0
704.3,sustained,0.0
709.4,sustained,0.0
714.5,sustained,0.0
719.6,sustained,0.0
724.7,sustained,0.0
729.8,sustained,0.0
734.9,sustained,0.0
740.0,sustained,0.0
745.1,sustained,0.0
750.2,sustained,0.0
755.3,sustained,0.0
760.4,sustained,0.0
765.5,sustained,0.0
770.6,sustained,0.0
775.7,sustained,0.0
780.8,sustained,0.0
785.9,sustained,0.0
791.0,sustained,0.0
796.1,sustained,0.0
801.2,sustained,0.0
806.3,sustained,0.0
811.4,sustained,0.0
816.5,sustained,0.0
821.6,sustained,0.0
826.7,sustained,0.0
831.8,sustained,0.0
836.9,sustained,0.0
842.0,sustained,0.0
847.1,sustained,0.0
852.2,sustained,0.0
857.3,sustained,0.0
862.4,sustained,0.0
867.5,sustained,0.0
872.6,sustained,0.0
877.7,sustained,0.0
882.8,sustained,0.0
887.9,sustained,0.0
893.0,sustained,0.0
898.1,sustained,0.0
903.2,sustained,0.0
908.3,sustained,0.0
913.4,sustained,0.0
918.5,sustained,0.0
923.6,sustained,0.0
928.7,sustained,0.0
933.8,sustained,0.0
938.9,sustained,0.0
944.0,sustained,0.0
949.1,sustained,0.0
954.2,sustained,0.0
959.3,sustained,0.0
964.4,sustained,0.0
969.5,sustained,0.0
974.6,sustained,0.0
979.7,sustained,0.0
984.8,sustained,0.0
989.9,sustained,0.0
995.0,sustained,0.0
1000.1,sustained,0.0
